PMCID,DOI,Field,Category,CopilotValue,HumanValue,CopilotHasNumericOrPercent,HumanHasNumericOrPercent,NumericOrPercentPresence,NumericOrPercentComparable,NumericMatch,PercentMatch,DirectNumericPercentMatch,CopilotMissingMode,HumanStrongNegative,NeiRelevant,NeiScore,NeiRule,CopilotYesNo,HumanYesNo,YesNoRelevant,YesNoComparable,YesNoScore,YesNoRule,CopilotUrlCount,HumanUrlCount,UrlRelevant,UrlComparable,UrlScore,UrlRule
PMC10730818,10.1038/s41467-023-43934-4,dataset/splits,dataset,"* **Number of Splits**: 2 (Training, Testing).

* **Split Counts**:
  * CATH Dataset:
    * Train: 17,287
    * Test: 663
    * Validation: Not enough information is available
  * AFDB Dataset:
    * Train: 7,502
    * Test: 1,195
    * Validation: Not enough information is available

* **Class Distribution**:
  * CATH Dataset:
    * Training:
      * No. Components: 537
      * of which contain a single superfamily: 62
      * of which contain >1 superfamily: 475
      * No. Topologies: 974
      * No. Superfamilies: 3,587
      * No. Domains: 43,214
      * No. Chains: 18,231
      * Redundant chains (seqid > 0.99): 944
      * Final No. Chains: 17,287
    * Testing:
      * No. Components: 118
      * of which contain a single superfamily: 12
      * of which contain >1 superfamily: 106
      * No. Topologies: 158
      * No. Superfamilies: 293
      * No. Domains: 1,780
      * No. Chains: 725
      * Redundant chains (seqid > 0.99): 62
      * Final No. Chains: 663
  * AFDB Dataset:
    * Training: 7,502
    * Testing: 1,195
    * Validation: Not enough information is available",The authors devised a training-test split which did not overlap at the CATH homologous superfamily (H) level  to better gauge performance on folds that the network has not seen before.,True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10730818,10.1038/s41467-023-43934-4,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * https://github.com/psipred/Merizo/tree/main/datasets | Not enough information is available.
  * https://ftp.ebi.ac.uk/pub/databases/alphafold/latest/UP000005640_9606_HUMAN_v4.tar | Not enough information is available.
  * https://www.rcsb.org | Not enough information is available.",The code and network weights of Merizo are available at https://github.com/psipred/Merizo,True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,3,1,True,True,0.0,no_url_match
PMC10730818,10.1038/s41467-023-43934-4,optimization/meta,optimization,"* Meta-predictor: No

* Constituent Algorithms:
  * Not enough information is available.",It is not a meta-predictor.,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10730818,10.1038/s41467-023-43934-4,optimization/parameters,optimization,"* **Parameter Count (p)**:
  * Merizo: 37M
    * Encoder: 20.4M
    * Decoder: 16.8M

* **Architecture Selection**:
  * Not enough information is available.",The model is a small encoder-decoder network with approximately 37 M parameters (20.4 M in the encoder and 16.8 M in the decoder).,True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10730818,10.1038/s41467-023-43934-4,optimization/features,optimization,"* **Number of Features (f)**: Not enough information is available.
* **Training-Restricted Selection**: Not enough information is available.",The model takes 3 inputs with varying feature dimensions.,False,True,True,False,False,False,False,missing_only,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10730818,10.1038/s41467-023-43934-4,optimization/fitting,optimization,"* **p > N: No**

  The training set contained 17,287 chains. Not enough information is available to determine the parameter count (p) of the model.

* **Over-fitting Evidence**: Not enough information is available",P is much larger than the number of training points. The authors devised a training-test split which did not overlap at the CATH homologous superfamily (H) level  to better gauge performance on folds that the network has not seen before.,True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10730818,10.1038/s41467-023-43934-4,optimization/config,optimization,* Configuration Source: https://github.com/psipred/Merizo | Not enough information is available.,The model is accessible through https://github.com/psipred/Merizo,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC10730818,10.1038/s41467-023-43934-4,model/duration,model,"* Execution Time:
  * Training: Not enough information is available
  * Inference:
    * Merizo: 0.112 seconds/input (GPU) | 1.095 seconds/input (CPU)
    * UniDoc: 0.078 seconds/input (CPU)
    * SWORD: 9.602 seconds/input (CPU)
    * DeepDom: 0.020 seconds/input (GPU) | 0.055 seconds/input (CPU)
    * Eguchi-CNN: 4.475 seconds/input (CPU)

* Hardware Used:
  * GPU: NVIDIA GTX 1080Ti with 11GB of memory
  * CPU: Intel Xeon E5-1620 v3 @ 3.50GHz",Average time per target (second) on GPU: 0.112,True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10730818,10.1038/s41467-023-43934-4,model/availability,model,"* **Source Code Released**: Yes.

* **Code URL/License**:
  - Source: https://github.com/psipred/Merizo | License: Not enough information is available
  - Source: https://github.com/psipred/Merizo/tree/main/datasets | License: Not enough information is available

* **Simplified Run Method**: Not enough information is available.",It will be incorporated into the PSIPRED workbench at http://bioinf.cs.ucl.ac.uk/psipred/,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,2,1,True,True,0.0,no_url_match
PMC10730818,10.1038/s41467-023-43934-4,evaluation/confidence,evaluation,"* Statistical Confidence:
  * CIs: Yes - The reviewer mentions the ""distribution"" of MCC and IoU values, which implies the use of confidence intervals to represent the variability and uncertainty in the measurements.
  * p-values: No - Not enough information is available.","Yes, confidence intervals are reported. Merizo is the most performant method on the CATH-663 set when scoring by IoU. It is followed closely by UniDoc, which has a wider distribution.",False,True,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,mixed,yes,True,True,0.5,yesno_partial_mixed,0,0,False,False,0.0,no_url_match
PMC10762911,10.1186/s12915-023-01803-y,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * **Datasets**: https://doi.org/10.5281/zenodo.10361856 | Not enough information is available
  * **Source Code**: https://github.com/YihePang/DisoFLAG | Not enough information is available
  * **Web Server**: http://bliulab.net/DisoFLAG/ | Not enough information is available",All the data is available in the Github repository: https://github.com/YihePang/DisoFLAG/tree/main . They are also available on Zenodo: https://zenodo.org/records/10361856. The statistics about data are provided in the supplementary materials.,True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,3,2,True,True,0.0,no_url_match
PMC10762911,10.1186/s12915-023-01803-y,optimization/meta,optimization,"* Meta-predictor: Not enough information is available.

* Constituent Algorithms:
  * Not enough information is available.",The model uses the residue representations (embeddings) provided by the ProtT5 protein language model (pLM). ,False,True,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10762911,10.1186/s12915-023-01803-y,optimization/parameters,optimization,"* **Parameter Count (p)**:
  * DisoFLAG: Not enough information is available.

* **Architecture Selection**:
  * Architecture Selection: Not enough information is available.",The number of parameters  for each model component re reported in the supplementary materials. ,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10762911,10.1186/s12915-023-01803-y,optimization/config,optimization,"* Configuration Source: The source code and its descriptions of DisoFLAG are reproducible in the GitHub repository (https://github.com/YihePang/DisoFLAG), which is archived on Zenodo at https://doi.org/10.5281/zenodo.10360345 | Not enough information is available.",Everything is reported in the supplementary materials.,True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,2,0,True,False,0.0,no_url_match
PMC10762911,10.1186/s12915-023-01803-y,model/duration,model,"* Execution Time: Not enough information is available.
* Hardware Used: Not enough information is available.",Not reported. ,False,False,False,False,False,False,False,missing_only,True,True,1.0,missing_to_negative_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10762911,10.1186/s12915-023-01803-y,model/availability,model,"* Source Code Released: Yes.

* Code URL/License:
  - Source: https://github.com/YihePang/DisoFLAG | License: Not enough information is available.

* Simplified Run Method:
  - Tool Type: Web Server: http://bliulab.net/DisoFLAG/.",software is available at : https://github.com/YihePang/DisoFLAG. webserver is available at: http://bliulab.net/DisoFLAG/,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,2,2,True,True,1.0,url_full_match
PMC10762911,10.1186/s12915-023-01803-y,evaluation/comparison,evaluation,"**Comparison Performed**: Yes

* **Disorder Protein Binding**:
  - fIDPnn
  - DeepDISOBind
  - DisoRDPbind
  - ANCHOR-2
  - MoRFchibi-Light
  - SPOT-MoRF
  - MoRFchibi-Web

* **Disorder DNA Binding**:
  - fIDPnn
  - DeepDISOBind
  - DisoRDPbind

* **Disorder RNA Binding**:
  - fIDPnn
  - DeepDISOBind
  - DisoRDPbind

* **Disorder Ion Binding**:
  - Not enough information is available

* **Disorder Lipid Binding**:
  - DisoLipPred

* **Flexible Linker**:
  - fIDPnn
  - TransDFL
  - DFLpred

* **CAID2 Challenge**:
  - 10 top-ranking methods reported in CAID2

The comparisons were performed on two datasets: DP93 and DP94. The statistical significance of differences in predictive performance was calculated by resampling half of the test dataset 20 times and using the two-sided paired t-test for each pair of the disordered function predictors. The metrics used for comparison included AUC, AUPR, Fmax, MCC, and BACC. The evaluation results were calculated based on the results obtained by running their respective web servers and standalone packages.","Comparison was done with fIDPnn, DeepDISOBind, DisoRDPbind, ANCHOR-2, MoRFchibi-Light, SPOT-MoRF, and MoRFchibi-Web . ",True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10762911,10.1186/s12915-023-01803-y,evaluation/availability,evaluation,"* **Are the raw evaluation logs available?**
  * Not enough information is available.","They are available in the supplementary materials, and the github repository.",False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10776382,10.1038/s41592-023-02086-5,dataset/provenance,dataset,"* **Data Source Name**:
  * Protein and Protein Complex Data: RoseTTAFold2.
  * RNA and Protein–Nucleic Acid Complexes: PDB.
  * Binding and Nonbinding DNA Sequence Dataset: Cis-BP database.

* **Total Data Points**:
  * RNA chains: N=7,396.
  * Complexes: N=23,583.
  * Non-redundant RNA clusters: N=1,632.
  * Non-redundant protein–NA clusters: N=1,556.
  * Protein–NA clusters in the validation set: N=199.
  * RNA clusters in the validation set: N=116.
  * Protein–DNA complexes: N=580.
  * Proteins with DNA-binding profiles: N=1,509.

* **Previous Use**:
  * Protein and Protein Complex Data: Yes, used in RoseTTAFold2.
  * RNA and Protein–Nucleic Acid Complexes: Not enough information is available.
  * Binding and Nonbinding DNA Sequence Dataset: Not enough information is available.","Protein Data Bank was used as the source data for training, validation, and test.",True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10776382,10.1038/s41592-023-02086-5,dataset/splits,dataset,"* **Number of Splits**: 2 (Training, Validation).
  * The dataset was split into training and validation sets. There is no mention of a separate test set.

* **Split Counts**:
  * Training: Not enough information is available.
  * Validation: 199 protein–NA clusters and 116 RNA clusters.

* **Class Distribution**:
  * The dataset consists of RNA chains and protein–nucleic acid complexes. The validation set contains 199 protein–NA clusters and 116 RNA clusters. The training set's class distribution is not explicitly detailed.","For training and validation sets, A dataset was constructed considering all PDB structures published at or before 30 April 2020, consisted of 7,396 RNA chains and 23,583 Protein-NA complexes.
For Test set, all structures published to the PDB from May 2020 or later, consisted of 91 complexes with one protein molecule plus a single RNA chain or DNA duplex, 43 cases with a single RNA chain and 106 cases with more than one protein chain or more than a single RNA chain or DNA duplex.",True,True,True,True,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10776382,10.1038/s41592-023-02086-5,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * **Training and Validation Data**: https://www.rcsb.org/ | Not enough information is available.
  * **Binding and Nonbinding DNA Sequence Dataset**: http://cisbp.ccbr.utoronto.ca/ | Not enough information is available.",All data used for training and evaluation is publicly available through the PDB (https://www.rcsb.org/). ,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,2,1,True,True,0.5,url_partial_match
PMC10776382,10.1038/s41592-023-02086-5,optimization/meta,optimization,"* **Meta-predictor**: No

* **Constituent Algorithms**: Not enough information is available.",It is not a meta-predictor.,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10776382,10.1038/s41592-023-02086-5,optimization/parameters,optimization,"* **Parameter Count (p)**:
  * Not enough information is available.

* **Architecture Selection**:
  * Architecture Selection: Not enough information is available.",The model has ∼67 M parameters and made up of 36 total layers.,False,True,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10776382,10.1038/s41592-023-02086-5,optimization/features,optimization,"* Number of Features (f): Not enough information is available.
* Training-Restricted Selection: Not enough information is available.","The model simultaneously refines three representations of a biomolecular system: sequence (1D), residue-pair distances (2D) and cartesian coordinates (3D).",False,True,True,False,False,False,False,missing_only,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10776382,10.1038/s41592-023-02086-5,optimization/config,optimization,"* Configuration Source: https://github.com/uw-ipd/RoseTTAFold2NA | Not enough information is available
  * The URL provides access to the source code repository, which includes preprocessing and inference scripts, and a link to the model weights. The repository may contain configuration files necessary for reproducibility.
  * The text mentions specific training parameters such as batch size, learning rate, and weight values, which are crucial for reproducing the experiments. These details are found in the ""Training was carried out in parallel on 64 GPUs"" paragraph.",Source code and a link to the training weights have been made available at https://github.com/uw-ipd/RoseTTAFold2NA.,True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC10776382,10.1038/s41592-023-02086-5,model/duration,model,"* Execution Time: Training: 4 weeks | Inference: Not enough information is available.
* Hardware Used: 64 GPUs.",No,True,False,True,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,none,no,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10776382,10.1038/s41592-023-02086-5,model/availability,model,"* **Source Code Released**: Yes.

* **Code URL/License**:
  * Source: https://github.com/uw-ipd/RoseTTAFold2NA | License: Not enough information is available.

* **Simplified Run Method**:
  * Not enough information is available.",Source code and a link to the training weights have been made available at https://github.com/uw-ipd/RoseTTAFold2NA. The model can be used through a conda environment.,True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC10776382,10.1038/s41592-023-02086-5,evaluation/measure,evaluation,"Performance Metrics:
* Not enough information is available.","Local Distance Difference Test (lDDT),  fraction of native contacts (FNAT), mean interface predicted aligned error (PAE), CAPRI metrics, RMS, and plDDT.",False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10776382,10.1038/s41592-023-02086-5,evaluation/comparison,evaluation,"**Comparison Performed**: Yes

* **State-of-the-Art Tools**:
  * DeepFoldRNA: A recent machine learning method for RNA structure prediction.
  * FARFAR2: A Rosetta-based fragment assembly method for RNA structure prediction.
  * AIchemy_RNA: A leading machine learning method from the CASP15 competition.
  * AlphaFold: A state-of-the-art protein structure prediction method.
  * RFNA: A machine learning method for RNA structure prediction.
  * Traditional sampling-based methods: For predicting individual protein, RNA, and DNA components and for energy-based docking of macromolecules.

* **Simpler Baselines**:
  * Not enough information is available.","The predictions of the model were compared to AlphaFold (protein structure prediction method), Hdock (protein–DNA docking method), and methods for RNA prediction such as DeepFoldRNA, FARFAR2, and AIchemy_RNA.",True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10776382,10.1038/s41592-023-02086-5,evaluation/confidence,evaluation,"* Statistical Confidence:
  * CIs: Not enough information is available
  * p-values: Not enough information is available",Confidence metrics were used and reported tailored to different tasks.,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10776382,10.1038/s41592-023-02086-5,evaluation/availability,evaluation,"* **Are the raw evaluation logs available?**
  * Not enough information is available.",No,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,none,no,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10783149,10.1093/gigascience/giad111,dataset/provenance,dataset,"* **Data Source Name**:
  - **Biomedical Data**: Not enough information is available.
  - **Biometric Data**: National Health Insurance Service in Korea.

* **Total Data Points**:
  - **Biomedical Data**: N=1,500.
  - **Biometric Data**: N=100,000.

* **Previous Use**:
  - **Biomedical Data**: Not enough information is available.
  - **Biometric Data**: Not enough information is available.","
In this project, we utilized six different publicly available datasets that are well recognized in the domain. The first dataset consisted of mRNA data obtained from a study on Chronic Lymphocytic Leukemia (CLL) patients, measuring their transcriptome profiles. The second dataset was collected from a cervical cancer study that analyzed the expression levels of 714 miRNAs in human samples. The third and fourth datasets were obtained from The Cancer Genome Atlas (TCGA) and included mRNA and miRNA sequencing data from patients with Breast Invasive Carcinoma (BRCA). 
  <br>
  <br>


The fifth dataset consists of scRNA-seq data obtained from peripheral blood mononuclear cells (PBMCs) that were sequenced using 10× chromium technology. Among all the cell populations described in this study, we specifically utilized the scRNA datasets of CD8+ naïve, CD14+, and CD16+ monocytes (n=1500) with the goal of identifying distinct markers for each of these cell populations. The sixth dataset used in this study was the widely recognized Glass Identification dataset obtained from the University of California Irvine (UCI) ML repository.
  
<!DOCTYPE html>
<html>
<head>
<style>
table {
  text-align: center;
}
th {
  text-align: center;
}
</style>
</head>
<body>

<table>

  <tr>
    <th>Dataset</th>
    <th>Data type</th>
    <th>Number of Samples</th>
    <th>Number of Features</th>
    <th>Target Class ratio</th>
  </tr>
  <tr>
    <td>CLL</td>
    <td>mRNA</td>
    <td>136</td>
    <td>5000</td>
    <td>Male (n=82): Female (n=54)</td>
  </tr>
  <tr>
    <td>Cervical cancer</td>
    <td>miRNA</td>
    <td>58</td>
    <td>714</td>
    <td>Normal (n=29): Tumor (n=29)</td>
  </tr>
  <tr>
    <td>TCGA-BRCA</td>
    <td>miRNA</td>
    <td>1207</td>
    <td>1404</td>
    <td>Normal (n=104): Tumor (n=1104)</td>
  </tr>
  <tr>
    <td>TCGA-BRCA</td>
    <td>mRNA</td>
    <td>1219</td>
    <td>5520</td>
    <td>Normal (n=113): Tumor (n=1106)</td>
  </tr>
  <tr>
    <td> PBMC </td>
    <td> scRNA-seq </td>
    <td>1500</td>
    <td>500</td>
    <td> CD8 Naive (n=500 cells) : CD14 Monocytes (n=500 cells) : CD16 Monocytes (n=500 cells) )</td>
  </tr>

  <tr>
    <td>Glass Identification</td>
    <td>Oxide content (i.e., Na, Fe, K, etc)</td>
    <td>214</td>
    <td>10</td>
    <td>Glass 1 (70), Glass 2 (76), Glass 3 (17), Glass 5 (12), Glass 6 (10), Glass 7 (29)</td>
  </tr>
</table>

</body>
</html>

",True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10783149,10.1093/gigascience/giad111,dataset/splits,dataset,"* Number of Splits: Not enough information is available.
* Split Counts: Not enough information is available.
* Class Distribution: Not enough information is available.","We kept a separate test/validation dataset to assess the model's performance on each dataset. The initial datasets were randomly divided, but in a way that preserved proportional representation of each class in the given dataset, with 70% assigned to the training and 30% assigned to the test dataset.",False,True,True,False,False,False,False,missing_only,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10783149,10.1093/gigascience/giad111,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.
* **Dataset URL/License**:
  * Not enough information is available.",The datasets we have utilized are publicly available datasets. All the relevant details can be found in the manuscript.,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10783149,10.1093/gigascience/giad111,optimization/meta,optimization,"Meta-predictor: Not enough information is available.

Constituent Algorithms:
* Not enough information is available.","The ML pipeline employed in this project incorporates several preprocessing steps, including data resampling and feature selection. These steps are followed by model training and evaluation. To prevent any potential data leakage, we perform data preparation within cross validation folds. Additionally, we maintain an independent test dataset to ensure accurate and unbiased evaluation.",False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10783149,10.1093/gigascience/giad111,optimization/parameters,optimization,"* **Parameter Count (p)**:
  * Not enough information is available.

* **Architecture Selection**:
  * Architecture Selection: The methodology leverages established ML algorithms like SVM and KNN at its core. The authors conducted a comparison between MLme, TPOT, and hyperopt-sklearn, demonstrating comparable results. This suggests that the architecture selection may involve benchmarking against known tools and algorithms.",The majority of the trained models were utilized with their default parameters.,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10783149,10.1093/gigascience/giad111,optimization/features,optimization,"* Number of Features (f): Not enough information is available.
* Training-Restricted Selection: Unclear.","To evaluate MLme, we utilized datasets ranging from 10 features to 5000 features. Feature selection was performed on all the datasets, but we always maintained an independent dataset solely for evaluating the model's performance. It's important to note that this independent dataset was not used for any kind of preprocessing or model training.",False,True,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10783149,10.1093/gigascience/giad111,optimization/fitting,optimization,"* **p > N: No**
  - The largest dataset used in the study contains 100,000 samples (N=100,000). The models used are standard machine learning algorithms (e.g., Random Forest, Gradient Boosting), which typically have a parameter count (p) much smaller than the number of training samples.

* **Over-fitting Evidence**:
  - Not enough information is available. The paper does not explicitly mention techniques such as Dropout, Early Stopping, or regularization to mitigate overfitting.","We consistently maintained an independent test set for all datasets in order to evaluate the model's performance and determine if there was any overfitting or underfitting. Additionally, we employed cross-validation methods and feature selection techniques to mitigate the risk of overfitting. These measures helped ensure a more reliable assessment of the model's generalization capabilities and minimize the influence of biased or noisy data.",True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10783149,10.1093/gigascience/giad111,optimization/regularization,optimization,Regularization Techniques: Not enough information is available.,We employed cross-validation methods and feature selection techniques to mitigate the risk of overfitting. These measures helped ensure a more reliable assessment of the model's generalization capabilities and minimize the influence of biased or noisy data.,False,False,False,False,False,False,False,missing_only,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10783149,10.1093/gigascience/giad111,optimization/config,optimization,* Configuration Source: Not enough information is available.,"We did not perform any hyperparameter tuning for the trained models. However, all the trained models and corresponding performance results are available on Zenodo (https://doi.org/10.5281/zenodo.8073635) under the Creative Commons - CC0 license.",False,True,True,False,False,False,False,missing_only,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,1,True,False,0.0,no_url_match
PMC10783149,10.1093/gigascience/giad111,model/interpretability,model,"* **Model Interpretability**:
  * Not enough information is available.

* **XAI Methods**:
  * Not enough information is available.","We have used multiple ML classification algorithms, some of which are black box models. For example, SVM (Support Vector Machine) is considered a black box model, but features like support vectors and feature importance can offer some interpretability. In contrast, kNN (K-Nearest Neighbors) is generally interpretable as it relies on nearest neighbors and distance metrics.",False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10783149,10.1093/gigascience/giad111,model/duration,model,"* Execution Time: Not enough information is available.
* Hardware Used: Not enough information is available.",It is not applicable to current project.,False,False,False,False,False,False,False,missing_only,True,True,1.0,missing_to_negative_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10783149,10.1093/gigascience/giad111,model/availability,model,"* **Source Code Released**: Yes.

* **Code URL/License**:
  * Source: https://github.com/FunctionalUrology/MLme | License: GNU GPL

* **Simplified Run Method**:
  * Tool Type: Docker
  * Tool Type: Web Server: Not enough information is available",The source code for MLme is available at https://github.com/FunctionalUrology/MLme with GNU GENERAL PUBLIC LICENSE.,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC10783149,10.1093/gigascience/giad111,evaluation/comparison,evaluation,"**Comparison Performed**: Yes

* **Tools Compared Against**:
  * TPOT
  * hyperopt-sklearn
  * Not enough information is available on other tools (e.g. STREAMLINE, MLBox, AutoWeka, H20, Devol, Auto-Keras, TransmorgriffAI)","We compared the performance of our trained models with a dummy classifier, which is a classifier that makes random predictions. Typically, it is expected that the trained models will outperform the dummy classifier. This serves as a baseline comparison to assess the effectiveness and superiority of our trained models. By comparing the performance metrics of our models against the random predictions of the dummy classifier, we can evaluate the added value and efficacy of our trained models in making accurate predictions.",True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10783149,10.1093/gigascience/giad111,evaluation/confidence,evaluation,"Statistical Confidence:
* CIs: Not enough information is available
* p-values: Not enough information is available",No.,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,none,no,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10783149,10.1093/gigascience/giad111,evaluation/availability,evaluation,* **Evaluation Logs Availability**: Not enough information is available.,All the trained models and corresponding performance results are available on (https://doi.org/10.5281/zenodo.8073635) under the Creative Commons - CC0 license.,False,True,True,False,False,False,False,missing_only,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,1,True,False,0.0,no_url_match
